split,task,partition,target_file,label,period,day,day_num,day_label,batch,sample_id
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_16.csv,air,Period_II,Day 9,9,Period II Day 9,batch2,air_16
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_17.csv,air,Period_II,Day 9,9,Period II Day 9,batch2,air_17
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_18.csv,air,Period_II,Day 10,10,Period II Day 10,batch3,air_18
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_19.csv,air,Period_II,Day 10,10,Period II Day 10,batch3,air_19
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_20.csv,air,Period_II,Day 11,11,Period II Day 11,batch3,air_20
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_21.csv,air,Period_II,Day 11,11,Period II Day 11,batch3,air_21
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_22.csv,air,Period_II,Day 12,12,Period II Day 12,batch3,air_22
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_23.csv,air,Period_II,Day 12,12,Period II Day 12,batch3,air_23
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_24.csv,air,Period_II,Day 13,13,Period II Day 13,batch3,air_24
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_25.csv,air,Period_II,Day 13,13,Period II Day 13,batch3,air_25
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_26.csv,air,Period_II,Day 13,13,Period II Day 13,batch3,air_26
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_27.csv,air,Period_II,Day 13,13,Period II Day 13,batch3,air_27
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_28.csv,air,Period_II,Day 13,13,Period II Day 13,batch3,air_28
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_29.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_29
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_30.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_30
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_31.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_31
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_32.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_32
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_33.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_33
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_34.csv,air,Period_II,Day 14,14,Period II Day 14,batch3,air_34
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_35.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_35
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_36.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_36
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_37.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_37
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_38.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_38
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_39.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_39
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_40.csv,air,Period_II,Day 15,15,Period II Day 15,batch3,air_40
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_41.csv,air,Period_II,Day 16,16,Period II Day 16,batch3,air_41
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_42.csv,air,Period_II,Day 16,16,Period II Day 16,batch3,air_42
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_43.csv,air,Period_II,Day 16,16,Period II Day 16,batch3,air_43
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_44.csv,air,Period_II,Day 16,16,Period II Day 16,batch3,air_44
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_45.csv,air,Period_II,Day 17,17,Period II Day 17,batch3,air_45
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_46.csv,air,Period_II,Day 17,17,Period II Day 17,batch3,air_46
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_47.csv,air,Period_II,Day 17,17,Period II Day 17,batch3,air_47
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_48.csv,air,Period_II,Day 17,17,Period II Day 17,batch3,air_48
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_49.csv,air,Period_III,Day 18,18,Period III Day 18,batch4,air_49
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_50.csv,air,Period_III,Day 18,18,Period III Day 18,batch4,air_50
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_51.csv,air,Period_III,Day 18,18,Period III Day 18,batch4,air_51
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_52.csv,air,Period_III,Day 18,18,Period III Day 18,batch4,air_52
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_53.csv,air,Period_III,Day 19,19,Period III Day 19,batch4,air_53
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_54.csv,air,Period_III,Day 19,19,Period III Day 19,batch4,air_54
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_55.csv,air,Period_III,Day 20,20,Period III Day 20,batch4,air_55
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_56.csv,air,Period_III,Day 20,20,Period III Day 20,batch4,air_56
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_57.csv,air,Period_III,Day 20,20,Period III Day 20,batch4,air_57
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_58.csv,air,Period_III,Day 20,20,Period III Day 20,batch4,air_58
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_59.csv,air,Period_III,Day 21,21,Period III Day 21,batch4,air_59
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_60.csv,air,Period_III,Day 21,21,Period III Day 21,batch4,air_60
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_61.csv,air,Period_III,Day 21,21,Period III Day 21,batch4,air_61
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_62.csv,air,Period_III,Day 21,21,Period III Day 21,batch4,air_62
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_63.csv,air,Period_IV,Day 22,22,Period IV Day 22,batch5,air_63
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_64.csv,air,Period_IV,Day 22,22,Period IV Day 22,batch5,air_64
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_65.csv,air,Period_IV,Day 22,22,Period IV Day 22,batch5,air_65
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_66.csv,air,Period_IV,Day 23,23,Period IV Day 23,batch5,air_66
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_67.csv,air,Period_IV,Day 23,23,Period IV Day 23,batch5,air_67
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_68.csv,air,Period_IV,Day 23,23,Period IV Day 23,batch5,air_68
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_69.csv,air,Period_IV,Day 23,23,Period IV Day 23,batch5,air_69
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_70.csv,air,Period_IV,Day 24,24,Period IV Day 24,batch5,air_70
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_71.csv,air,Period_IV,Day 24,24,Period IV Day 24,batch5,air_71
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\air_72.csv,air,Period_IV,Day 24,24,Period IV Day 24,batch5,air_72
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_1.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_1
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_2.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_2
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_3.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_3
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_4.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_4
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_5.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,reference_5
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_6.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,reference_6
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_7.csv,air,Period_II,Day 4,4,Period II Day 4,batch2,reference_7
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_8.csv,air,Period_II,Day 4,4,Period II Day 4,batch2,reference_8
S3_train_I_internal_20_10_test_all,three_class_with_air,test,air\reference_9.csv,air,Period_II,Day 8,8,Period II Day 8,batch2,reference_9
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_1.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_1
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_2.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_2
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_3.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_3
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_4.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_4
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_5.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_5
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_6.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_6
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_7.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_7
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_8.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_8
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_9.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_9
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_10.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_10
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_11.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_11
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_12.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_12
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_13.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_13
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_14.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_14
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_15.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_15
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_16.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_16
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_17.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_17
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_18.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_18
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_19.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_19
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_20.csv,alcohol,Period_II,Day 4,4,Period II Day 4,batch2,alcohol_20
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_21.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_21
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_22.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_22
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_23.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_23
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_24.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_24
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_25.csv,alcohol,Period_II,Day 5,5,Period II Day 5,batch2,alcohol_25
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_26.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_26
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_27.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_27
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_28.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_28
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_29.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_29
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_30.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_30
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_31.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_31
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_32.csv,alcohol,Period_II,Day 6,6,Period II Day 6,batch2,alcohol_32
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_33.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_33
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_34.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_34
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_35.csv,alcohol,Period_II,Day 7,7,Period II Day 7,batch2,alcohol_35
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_36.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_36
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_37.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_37
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_38.csv,alcohol,Period_II,Day 8,8,Period II Day 8,batch2,alcohol_38
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_39.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_39
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_40.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_40
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_41.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_41
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_42.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_42
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_43.csv,alcohol,Period_II,Day 9,9,Period II Day 9,batch2,alcohol_43
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_44.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_44
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_45.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_45
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_46.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_46
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_47.csv,alcohol,Period_II,Day 10,10,Period II Day 10,batch3,alcohol_47
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_48.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_48
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_49.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_49
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_50.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_50
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_51.csv,alcohol,Period_II,Day 11,11,Period II Day 11,batch3,alcohol_51
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_52.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_52
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_53.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_53
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_54.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_54
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_55.csv,alcohol,Period_II,Day 12,12,Period II Day 12,batch3,alcohol_55
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_56.csv,alcohol,Period_II,Day 13,13,Period II Day 13,batch3,alcohol_56
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_57.csv,alcohol,Period_II,Day 13,13,Period II Day 13,batch3,alcohol_57
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_58.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_58
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_59.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_59
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_60.csv,alcohol,Period_II,Day 14,14,Period II Day 14,batch3,alcohol_60
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_61.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_61
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_62.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_62
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_63.csv,alcohol,Period_II,Day 15,15,Period II Day 15,batch3,alcohol_63
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_64.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_64
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_65.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_65
S3_train_I_internal_20_10_test_all,three_class_with_air,test,alcohol\alcohol_66.csv,alcohol,Period_II,Day 17,17,Period II Day 17,batch3,alcohol_66
